timestep,reference_speed,predicted_speed,lead_speed,distance,speed_error,distance_error,speed_diff,reward,action,jerk
58,13.769874,16.904745,0.0,35.726974,3.1348715,5.7269744873046875,16.90474510192871,-14.631322205859579,0.10675502,-0.37162542
59,17.765654,16.362656,0.0,37.024933,1.402998,7.024932861328125,16.362655639648438,-15.544848851442293,-0.5420904,-0.64884543
60,17.966963,16.153057,0.0,39.146557,1.8139057,9.146556854248047,16.153057098388672,-20.150748244446742,-0.20959795,0.33249247
61,18.354284,16.48925,0.0,40.608406,1.8650341,10.608406066894531,16.48925018310547,-23.153235851889686,0.33619237,0.5457903
62,14.669809,16.949242,0.0,37.99998,2.2794323,7.999980926513672,16.949241638183594,-18.314775300511855,0.45999098,0.12379861
63,17.322289,16.79678,0.0,37.908802,0.5255089,7.908802032470703,16.79677963256836,-16.41197831546735,-0.15246224,-0.6124532
64,12.668401,16.631075,0.0,33.399067,3.9626741,3.399066925048828,16.631074905395508,-10.770415276978639,-0.1657039,-0.013241649
65,15.384001,15.810614,0.0,33.13666,0.42661285,3.1366615295410156,15.810613632202148,-6.806436200028543,-0.82046115,-0.65475726
66,14.351799,15.10306,0.0,32.907326,0.75126076,2.9073257446289062,15.103059768676758,-6.612581751399238,-0.7075541,0.11290705
67,17.448013,14.796106,0.0,35.045773,2.651907,5.045772552490234,14.796106338500977,-12.798858284270231,-0.30695295,0.40060115
68,12.907295,14.915848,0.0,32.79803,2.0085526,2.7980308532714844,14.915847778320312,-7.653273769954367,0.11974168,0.42669463
69,14.366213,14.699553,0.0,32.428654,0.3333397,2.4286537170410156,14.699552536010742,-5.235062583362742,-0.216295,-0.33603668
70,13.369346,14.473188,0.0,30.869736,1.1038427,0.8697357177734375,14.473188400268555,-2.8556408454589572,-0.2263645,-0.0100694895
71,14.871377,14.07622,0.0,30.654573,0.79515743,0.6545734405517578,14.07621955871582,-2.1412144528478247,-0.39696872,-0.17060423
72,14.981113,13.616524,0.0,31.622702,1.3645897,1.622701644897461,13.616523742675781,-4.639249233122616,-0.45969534,-0.06272662
73,14.285017,13.682677,0.0,31.186577,0.60233974,1.1865768432617188,13.682677268981934,-3.031386353218682,0.066153765,0.5258491
74,16.345718,13.659159,0.0,33.279907,2.6865597,3.2799072265625,13.659158706665039,-9.256514064765753,-0.023518324,-0.08967209
75,16.64229,14.007013,0.0,35.16794,2.6352768,5.167938232421875,14.007013320922852,-13.0256797450234,0.3478551,0.37137341
76,13.481054,14.550329,0.0,33.156723,1.0692749,3.1567230224609375,14.550329208374023,-7.429434479084769,0.5433159,0.1954608
77,15.388199,14.559631,0.0,33.66276,0.8285675,3.662761688232422,14.55963134765625,-8.207953244830808,0.009302139,-0.53401375
78,15.013492,14.603051,0.0,33.863808,0.41044044,3.8638076782226562,14.60305118560791,-8.14364194417309,0.0434196,0.03411746
79,15.318377,14.680408,0.0,33.114204,0.637969,3.1142044067382812,14.680407524108887,-6.873642475464214,0.07735634,0.03393674
